y_salary_m_hu,y_inglab_m_ha,clase,estrato1,sex,age,regsalud,maxeduclevel,p6426,sizefirm,depto,hoursworkusual,cuentapropia,totalhoursworked,relab,formal
,,1,3,1,53,1.0,7.0,250.0,4.0,11,40.0,1,40.0,4.0,1.0
,,1,3,1,61,1.0,5.0,1.0,1.0,11,40.0,1,40.0,4.0,1.0
3375.73706054688,5053.19189453125,1,3,0,29,1.0,7.0,14.0,5.0,11,54.0,0,54.0,1.0,1.0
,,1,3,1,36,1.0,7.0,96.0,1.0,11,48.0,1,48.0,4.0,0.0
20416.666015625,18770.37109375,1,3,0,28,1.0,7.0,1.0,5.0,11,40.0,0,45.0,1.0,1.0
7777.77783203125,8425.92578125,1,3,1,51,1.0,7.0,60.0,5.0,11,48.0,0,48.0,2.0,1.0
,,1,3,0,53,1.0,7.0,72.0,1.0,11,60.0,1,60.0,4.0,1.0
,,1,3,0,23,1.0,7.0,0.0,4.0,11,48.0,1,48.0,4.0,1.0
9851.8515625,10833.580078125,1,3,0,51,1.0,7.0,204.0,5.0,11,45.0,0,45.0,1.0,1.0
4977.77783203125,5862.67236328125,1,3,1,49,1.0,7.0,72.0,5.0,11,60.0,0,60.0,1.0,1.0
4131.9443359375,4767.93994140625,1,3,1,42,1.0,6.0,108.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,3797.7041015625,1,3,1,54,1.0,5.0,52.0,2.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4834.146484375,1,3,1,28,1.0,6.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4226.5078125,1,3,0,29,1.0,6.0,12.0,2.0,11,48.0,0,48.0,1.0,1.0
7291.66650390625,7899.3056640625,1,3,1,28,1.0,7.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
6319.4443359375,6846.06494140625,1,3,0,27,1.0,7.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
29166.666015625,31597.220703125,1,3,1,30,1.0,7.0,11.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,3,0,29,1.0,7.0,10.0,5.0,11,40.0,1,40.0,4.0,1.0
3797.7041015625,4226.5078125,1,2,1,30,1.0,6.0,10.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,1,23,,6.0,1.0,5.0,11,50.0,1,50.0,4.0,0.0
,,1,2,1,27,,7.0,12.0,2.0,11,66.0,1,66.0,4.0,0.0
7291.66650390625,7291.66650390625,1,2,0,32,1.0,7.0,1.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,34,1.0,6.0,12.0,1.0,11,25.0,1,25.0,4.0,0.0
3888.88891601562,4641.7666015625,1,3,1,25,1.0,7.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,2,1,28,3.0,6.0,7.0,2.0,11,66.0,1,66.0,4.0,0.0
,,1,2,0,27,3.0,6.0,0.0,1.0,11,20.0,1,20.0,4.0,0.0
,,1,2,1,55,1.0,6.0,0.0,4.0,11,50.0,0,50.0,1.0,0.0
,,1,3,1,45,3.0,7.0,240.0,3.0,11,126.0,0,126.0,7.0,0.0
9722.22265625,10111.111328125,1,3,1,35,1.0,7.0,8.0,5.0,11,48.0,0,48.0,1.0,1.0
14583.3330078125,16090.27734375,1,3,1,32,1.0,7.0,120.0,5.0,11,48.0,0,48.0,1.0,1.0
3038.16333007812,3510.83569335938,1,2,1,25,1.0,6.0,9.0,3.0,11,60.0,0,60.0,1.0,1.0
3797.7041015625,4226.5078125,1,2,0,28,1.0,6.0,2.0,4.0,11,48.0,0,48.0,1.0,1.0
5185.18505859375,5185.18505859375,1,2,1,31,1.0,5.0,2.0,2.0,11,54.0,0,54.0,1.0,1.0
3111.11108398438,2833.33325195312,1,2,0,35,3.0,6.0,1.0,1.0,11,9.0,0,14.0,3.0,0.0
2592.59252929688,2592.59252929688,1,2,0,26,1.0,6.0,3.0,3.0,11,72.0,0,72.0,1.0,1.0
53472.22265625,68055.5625,1,5,0,46,1.0,7.0,36.0,5.0,11,48.0,0,58.0,1.0,1.0
68055.5546875,73726.8515625,1,5,0,56,1.0,7.0,156.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,5,1,60,1.0,7.0,360.0,3.0,11,48.0,0,53.0,5.0,0.0
,,1,5,0,27,1.0,7.0,36.0,2.0,11,10.0,0,10.0,5.0,0.0
,,1,5,0,23,1.0,7.0,12.0,2.0,11,10.0,1,10.0,4.0,0.0
,,1,2,1,48,3.0,3.0,250.0,1.0,11,60.0,1,60.0,4.0,0.0
,,1,5,1,57,1.0,7.0,60.0,5.0,11,48.0,0,48.0,1.0,0.0
,,1,5,0,44,1.0,7.0,24.0,2.0,11,30.0,1,30.0,4.0,1.0
,,1,6,1,51,1.0,7.0,228.0,2.0,11,40.0,1,40.0,4.0,0.0
,,1,6,0,50,1.0,7.0,99.0,5.0,11,90.0,0,90.0,1.0,1.0
10937.5,12315.625,1,2,1,33,1.0,7.0,3.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,6,0,39,1.0,7.0,84.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,2,1,49,1.0,4.0,36.0,4.0,11,48.0,1,48.0,4.0,1.0
3797.7041015625,4534.3779296875,1,2,0,44,1.0,3.0,15.0,3.0,11,48.0,0,48.0,1.0,1.0
,,1,2,1,46,,6.0,120.0,1.0,11,10.0,1,10.0,4.0,0.0
10694.4443359375,11403.3564453125,1,4,1,55,1.0,6.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
7991.66650390625,12774.287109375,1,3,0,49,1.0,7.0,36.0,5.0,11,40.0,0,40.0,2.0,1.0
4618.0556640625,4966.43505859375,1,3,1,41,1.0,6.0,273.0,5.0,11,96.0,0,96.0,2.0,1.0
70000.0,70000.0,1,5,0,43,1.0,7.0,48.0,5.0,11,50.0,0,50.0,1.0,1.0
,,1,5,1,46,1.0,7.0,2.0,5.0,11,70.0,1,70.0,4.0,1.0
4666.66650390625,5444.4443359375,1,2,0,43,3.0,6.0,12.0,1.0,11,6.0,0,6.0,3.0,0.0
,,1,1,1,27,3.0,6.0,2.0,1.0,11,60.0,1,60.0,4.0,0.0
,,1,1,0,30,3.0,6.0,4.0,4.0,11,55.0,1,55.0,4.0,0.0
3797.7041015625,4542.98291015625,1,2,1,22,1.0,6.0,2.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4542.98291015625,1,2,0,23,1.0,6.0,36.0,5.0,11,48.0,0,48.0,1.0,1.0
2223.04638671875,2412.74829101562,1,1,1,55,1.0,6.0,264.0,5.0,11,82.0,0,82.0,1.0,1.0
,,1,1,0,19,1.0,7.0,1.0,1.0,11,15.0,1,15.0,4.0,0.0
,,1,2,1,39,3.0,5.0,24.0,1.0,11,48.0,1,48.0,4.0,0.0
2916.66674804688,2916.66674804688,1,2,0,38,3.0,6.0,16.0,2.0,11,48.0,0,48.0,1.0,0.0
14933.3330078125,14933.3330078125,1,3,0,43,1.0,7.0,60.0,3.0,11,25.0,0,25.0,1.0,1.0
2916.66674804688,2916.66674804688,1,3,0,20,1.0,7.0,5.0,2.0,11,64.0,0,64.0,1.0,0.0
6319.4443359375,7274.86865234375,1,3,1,57,1.0,6.0,396.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,56,1.0,4.0,3.0,1.0,11,15.0,1,15.0,4.0,0.0
10570.0,11450.8330078125,1,3,1,32,1.0,7.0,23.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,3,1,56,1.0,7.0,125.0,2.0,11,60.0,0,60.0,5.0,1.0
4861.111328125,4861.111328125,1,3,1,31,1.0,6.0,120.0,2.0,11,48.0,0,48.0,1.0,1.0
3888.88891601562,3921.29638671875,1,3,1,22,1.0,6.0,60.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,61,2.0,7.0,48.0,1.0,11,40.0,1,40.0,4.0,1.0
8458.3330078125,9488.17578125,1,2,0,41,1.0,7.0,10.0,4.0,11,40.0,0,40.0,1.0,1.0
3797.7041015625,4693.17431640625,1,1,1,25,1.0,7.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,5,1,44,1.0,7.0,216.0,5.0,11,50.0,0,50.0,1.0,1.0
,,1,5,0,42,1.0,7.0,216.0,1.0,11,16.0,1,16.0,4.0,1.0
3797.7041015625,4081.26879882812,1,5,0,43,1.0,3.0,16.0,1.0,11,48.0,0,48.0,3.0,1.0
,,1,1,1,25,,6.0,8.0,2.0,11,20.0,0,20.0,5.0,0.0
,,1,3,1,52,1.0,6.0,12.0,1.0,11,48.0,1,48.0,4.0,0.0
14000.0,14233.3330078125,1,3,1,26,1.0,7.0,6.0,5.0,11,50.0,0,50.0,1.0,1.0
,,1,3,1,33,1.0,7.0,48.0,1.0,11,40.0,1,40.0,4.0,1.0
,,1,1,0,39,3.0,4.0,36.0,1.0,11,8.0,1,8.0,4.0,0.0
,,1,1,1,55,3.0,1.0,60.0,1.0,11,21.0,1,21.0,4.0,0.0
,,1,3,1,33,,5.0,8.0,2.0,11,70.0,1,70.0,4.0,0.0
2500.0,2500.0,1,3,0,28,,7.0,12.0,2.0,11,84.0,0,84.0,1.0,0.0
,,1,1,1,20,3.0,5.0,1.0,5.0,11,46.0,1,46.0,4.0,0.0
,,1,3,1,53,1.0,6.0,24.0,1.0,11,48.0,1,48.0,4.0,0.0
11666.6669921875,11909.72265625,1,3,0,43,1.0,7.0,12.0,5.0,11,20.0,0,40.0,1.0,1.0
,,1,3,1,34,1.0,7.0,72.0,2.0,11,40.0,1,42.0,4.0,1.0
9333.3330078125,9333.3330078125,1,2,1,47,1.0,5.0,9.0,5.0,11,40.0,0,40.0,1.0,1.0
3797.7041015625,4530.3271484375,1,3,1,35,1.0,7.0,7.0,5.0,11,48.0,0,48.0,1.0,1.0
82444.4453125,82444.4453125,1,5,0,51,1.0,7.0,324.0,5.0,11,60.0,0,60.0,1.0,1.0
,,1,5,0,25,1.0,7.0,30.0,4.0,11,48.0,1,48.0,4.0,1.0
3956.52172851562,3956.52172851562,1,3,1,60,3.0,4.0,8.0,2.0,11,46.0,0,46.0,1.0,0.0
,,1,3,0,54,3.0,5.0,120.0,2.0,11,43.0,1,43.0,4.0,0.0
,,1,3,1,30,3.0,7.0,12.0,5.0,11,8.0,1,16.0,4.0,0.0
972.222229003906,972.222229003906,1,3,1,27,3.0,7.0,12.0,2.0,11,48.0,0,48.0,1.0,0.0
2916.66674804688,3500.0,1,3,0,59,3.0,5.0,2.0,1.0,11,16.0,0,16.0,3.0,0.0
4666.66650390625,5398.59814453125,1,2,0,40,1.0,7.0,108.0,5.0,11,60.0,0,60.0,1.0,1.0
3111.11108398438,3713.41333007812,1,2,1,23,1.0,7.0,24.0,5.0,11,60.0,0,60.0,1.0,1.0
38888.890625,43668.984375,1,6,0,43,1.0,7.0,108.0,5.0,11,48.0,0,48.0,1.0,1.0
77777.78125,77777.78125,1,6,1,40,1.0,7.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
3111.11108398438,3370.37036132812,1,3,1,20,1.0,6.0,12.0,2.0,11,60.0,0,60.0,1.0,1.0
3733.33325195312,4184.4443359375,1,3,0,44,1.0,5.0,120.0,2.0,11,50.0,0,50.0,1.0,1.0
3402.77783203125,4827.5146484375,1,3,1,33,1.0,6.0,6.0,4.0,11,24.0,0,24.0,1.0,1.0
53030.3046875,53030.3046875,1,6,1,56,1.0,7.0,36.0,5.0,11,66.0,0,66.0,1.0,1.0
29696.96875,29696.96875,1,6,0,51,1.0,7.0,12.0,5.0,11,55.0,0,55.0,1.0,1.0
,,1,3,0,37,3.0,6.0,60.0,1.0,11,60.0,1,60.0,4.0,0.0
,,1,3,1,31,2.0,7.0,36.0,5.0,11,30.0,0,30.0,2.0,1.0
3373.49389648438,4216.8671875,1,3,1,28,2.0,7.0,93.0,5.0,11,83.0,0,83.0,2.0,1.0
3797.7041015625,4692.16162109375,1,2,1,30,1.0,6.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4692.16162109375,1,2,0,22,1.0,6.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,24,1.0,7.0,4.0,3.0,11,55.0,1,55.0,4.0,1.0
,,1,2,1,28,1.0,6.0,24.0,2.0,11,40.0,0,50.0,5.0,0.0
,,1,2,0,62,1.0,7.0,420.0,3.0,11,40.0,0,40.0,5.0,1.0
25083.333984375,25083.333984375,1,2,1,62,2.0,7.0,492.0,5.0,11,40.0,0,40.0,2.0,1.0
14000.0,14420.0,1,2,0,36,2.0,7.0,6.0,5.0,11,30.0,0,30.0,2.0,1.0
,,1,2,1,40,2.0,4.0,12.0,3.0,11,48.0,1,48.0,4.0,0.0
6416.66650390625,6416.66650390625,1,3,1,54,1.0,4.0,180.0,2.0,11,40.0,0,40.0,1.0,0.0
,,1,3,1,65,1.0,6.0,240.0,1.0,11,50.0,1,50.0,4.0,0.0
,,1,3,1,55,1.0,7.0,84.0,1.0,11,48.0,1,48.0,4.0,1.0
17500.0,17500.0,1,3,0,26,1.0,7.0,1.0,5.0,11,40.0,0,40.0,1.0,1.0
12201.5380859375,13218.6318359375,1,3,0,27,1.0,7.0,35.0,5.0,11,65.0,0,65.0,1.0,1.0
,,1,2,1,52,3.0,6.0,24.0,1.0,11,70.0,1,70.0,4.0,0.0
,,1,3,0,48,3.0,6.0,60.0,1.0,11,84.0,1,84.0,4.0,0.0
2424.24243164062,2424.24243164062,1,3,1,24,1.0,7.0,12.0,2.0,11,77.0,0,77.0,1.0,0.0
2916.66674804688,2916.66674804688,1,2,0,66,3.0,4.0,36.0,2.0,11,48.0,0,48.0,1.0,0.0
4618.0556640625,5338.52587890625,1,2,0,20,1.0,6.0,14.0,5.0,11,48.0,0,48.0,1.0,1.0
3564.81469726562,3850.68383789062,1,2,1,45,1.0,6.0,3.0,5.0,11,72.0,0,72.0,1.0,1.0
,,1,2,0,44,1.0,4.0,24.0,1.0,11,15.0,1,15.0,4.0,0.0
,,1,2,1,26,,5.0,72.0,2.0,11,72.0,1,72.0,4.0,0.0
,,1,3,0,61,1.0,6.0,12.0,2.0,11,60.0,1,60.0,4.0,1.0
3797.7041015625,4542.884765625,1,2,0,38,1.0,7.0,48.0,1.0,11,48.0,0,48.0,3.0,1.0
,,1,2,0,20,1.0,6.0,3.0,5.0,11,48.0,0,48.0,1.0,1.0
3986.11108398438,5443.849609375,1,2,1,45,1.0,3.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,44,3.0,5.0,12.0,1.0,11,49.0,1,49.0,4.0,0.0
6000.0,7050.0,1,3,0,34,2.0,7.0,140.0,5.0,11,70.0,0,70.0,2.0,1.0
,,1,3,0,61,1.0,4.0,240.0,2.0,11,90.0,0,90.0,5.0,0.0
3888.88891601562,4212.962890625,1,3,1,37,1.0,6.0,60.0,5.0,11,48.0,0,48.0,2.0,1.0
3888.88891601562,4212.962890625,1,3,0,32,1.0,6.0,120.0,1.0,11,48.0,0,48.0,3.0,1.0
,,1,2,0,42,3.0,6.0,12.0,1.0,11,30.0,1,30.0,4.0,0.0
,,1,2,0,66,1.0,5.0,24.0,1.0,11,30.0,1,30.0,4.0,0.0
4557.2451171875,5499.5869140625,1,2,1,27,1.0,6.0,4.0,2.0,11,40.0,0,40.0,1.0,1.0
,,1,2,1,44,3.0,5.0,60.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,2,1,19,3.0,6.0,6.0,2.0,11,48.0,0,48.0,1.0,0.0
,,1,2,1,49,3.0,5.0,24.0,1.0,11,42.0,1,42.0,4.0,0.0
,,1,2,0,65,3.0,3.0,96.0,1.0,11,40.0,1,40.0,4.0,0.0
14583.3330078125,15798.611328125,1,2,1,53,1.0,5.0,60.0,4.0,11,48.0,0,48.0,1.0,1.0
10694.4443359375,12112.2685546875,1,2,1,26,1.0,7.0,3.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,48,1.0,5.0,84.0,1.0,11,40.0,1,50.0,4.0,0.0
10694.4443359375,10694.4443359375,1,2,1,28,1.0,6.0,48.0,4.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,6667.2294921875,1,2,0,20,1.0,7.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4546.328125,1,2,0,18,1.0,6.0,11.0,4.0,11,48.0,0,48.0,1.0,1.0
3333.33325195312,3333.33325195312,1,1,1,23,,5.0,12.0,2.0,11,70.0,0,70.0,1.0,0.0
3645.7958984375,4361.263671875,1,1,0,40,,4.0,36.0,1.0,11,50.0,0,50.0,3.0,0.0
,,1,1,1,34,1.0,4.0,0.0,4.0,11,48.0,0,48.0,1.0,1.0
4472.22216796875,5441.4189453125,1,1,0,30,1.0,6.0,60.0,2.0,11,48.0,0,48.0,1.0,1.0
7777.77783203125,8435.0537109375,1,1,1,22,1.0,6.0,18.0,5.0,11,48.0,0,48.0,1.0,1.0
4839.50634765625,4839.50634765625,1,1,1,32,3.0,4.0,2.0,3.0,11,54.0,0,54.0,1.0,0.0
4340.2333984375,4830.29443359375,1,1,0,39,1.0,4.0,5.0,5.0,11,42.0,0,42.0,1.0,1.0
4341.08544921875,4612.4033203125,1,1,1,42,3.0,5.0,12.0,2.0,11,43.0,0,43.0,1.0,0.0
,,1,3,0,50,1.0,6.0,96.0,2.0,11,60.0,0,60.0,5.0,0.0
,,1,3,0,24,1.0,7.0,1.0,5.0,11,40.0,1,40.0,4.0,1.0
,,1,3,1,69,1.0,7.0,360.0,2.0,11,48.0,0,48.0,5.0,0.0
1750.0,1750.0,1,1,0,42,3.0,4.0,36.0,2.0,11,60.0,0,60.0,1.0,0.0
,,1,1,0,29,,6.0,7.0,1.0,11,24.0,1,24.0,4.0,0.0
,,1,1,1,25,1.0,5.0,84.0,2.0,11,70.0,1,70.0,4.0,0.0
,,1,3,0,30,1.0,7.0,10.0,5.0,11,48.0,1,48.0,4.0,1.0
19444.4453125,19444.4453125,1,3,1,37,1.0,7.0,48.0,5.0,11,48.0,0,48.0,1.0,1.0
7291.66650390625,7899.3056640625,1,4,1,52,1.0,7.0,240.0,4.0,11,48.0,0,48.0,1.0,1.0
3888.88891601562,4952.87744140625,1,3,1,38,1.0,6.0,21.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,34,1.0,4.0,30.0,1.0,11,40.0,1,40.0,4.0,0.0
2170.11669921875,2764.56860351562,1,2,1,36,1.0,3.0,72.0,3.0,11,84.0,0,84.0,1.0,1.0
,,1,3,0,39,1.0,7.0,24.0,5.0,11,40.0,0,40.0,2.0,1.0
30138.888671875,32002.31640625,1,3,1,52,1.0,7.0,2.0,5.0,11,48.0,0,48.0,2.0,1.0
3888.88891601562,4131.9443359375,1,3,0,38,1.0,6.0,1.0,2.0,11,48.0,0,48.0,1.0,0.0
58333.33203125,58333.33203125,1,6,0,40,1.0,7.0,12.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,6,1,44,1.0,7.0,120.0,2.0,11,60.0,0,60.0,5.0,1.0
,,1,6,1,37,1.0,7.0,24.0,1.0,11,48.0,1,48.0,4.0,1.0
,,1,6,0,39,1.0,7.0,4.0,3.0,11,40.0,0,40.0,1.0,1.0
,,1,1,0,42,3.0,3.0,36.0,1.0,11,50.0,1,50.0,4.0,0.0
45500.0,45500.0,1,6,0,53,1.0,7.0,5.0,5.0,11,40.0,0,40.0,1.0,1.0
3645.7958984375,4361.36376953125,1,2,1,38,1.0,1.0,36.0,4.0,11,50.0,0,50.0,1.0,1.0
3797.7041015625,4510.072265625,1,3,0,58,1.0,4.0,60.0,4.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,4861.111328125,1,3,0,39,1.0,7.0,3.0,2.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,64838.52734375,1,3,0,19,1.0,6.0,8.0,5.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,6562.5,1,3,1,31,,6.0,8.0,2.0,11,48.0,0,48.0,1.0,0.0
4436.57421875,5416.16259765625,1,3,0,28,1.0,7.0,20.0,5.0,11,72.0,0,72.0,2.0,1.0
,,1,3,1,31,3.0,5.0,12.0,2.0,11,112.0,1,112.0,4.0,0.0
,,1,3,0,29,3.0,4.0,12.0,2.0,11,42.0,0,42.0,6.0,0.0
,,1,2,1,53,1.0,3.0,48.0,2.0,11,60.0,1,60.0,4.0,0.0
,,1,2,0,44,1.0,4.0,48.0,2.0,11,20.0,1,20.0,4.0,1.0
3797.7041015625,4530.3271484375,1,2,0,23,1.0,7.0,9.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4530.3271484375,1,2,1,28,1.0,4.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,50,1.0,7.0,36.0,5.0,11,24.0,1,30.0,4.0,0.0
3797.7041015625,4546.328125,1,2,0,59,1.0,5.0,60.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,2,1,51,3.0,4.0,396.0,1.0,11,24.0,1,24.0,4.0,0.0
,,1,2,1,53,,4.0,3.0,1.0,11,45.0,1,45.0,4.0,0.0
,,1,2,1,53,3.0,6.0,12.0,3.0,11,60.0,1,60.0,4.0,0.0
,,1,2,1,57,1.0,3.0,36.0,3.0,11,40.0,1,40.0,4.0,1.0
4375.0,4803.8037109375,1,3,0,28,1.0,7.0,18.0,5.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,6805.5556640625,1,3,1,54,1.0,6.0,240.0,5.0,11,48.0,0,48.0,1.0,1.0
4034.72216796875,4463.52587890625,1,3,0,56,3.0,6.0,4.0,2.0,11,48.0,0,48.0,1.0,0.0
5347.22216796875,5752.31494140625,1,3,0,33,1.0,7.0,48.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,21,1.0,7.0,1.0,2.0,11,4.0,0,4.0,7.0,0.0
,,1,3,0,46,1.0,7.0,2.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,4,0,34,1.0,7.0,12.0,5.0,11,48.0,1,48.0,4.0,1.0
,,1,4,1,55,1.0,6.0,12.0,1.0,11,91.0,1,91.0,4.0,1.0
,,1,4,1,36,1.0,7.0,96.0,1.0,11,40.0,1,52.0,4.0,1.0
35000.0,35000.0,1,4,1,38,1.0,7.0,2.0,5.0,11,50.0,0,50.0,1.0,1.0
3797.7041015625,4322.94580078125,1,1,1,26,1.0,6.0,72.0,2.0,11,48.0,0,50.0,1.0,1.0
3797.7041015625,4698.53857421875,1,1,1,50,1.0,6.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
3033.33325195312,3629.11108398438,1,1,0,53,1.0,3.0,96.0,4.0,11,30.0,0,30.0,1.0,1.0
1866.66662597656,1866.66662597656,1,1,0,35,2.0,7.0,30.0,3.0,11,50.0,0,50.0,1.0,0.0
8461.3251953125,9617.482421875,1,1,1,40,2.0,7.0,240.0,5.0,11,74.0,0,74.0,2.0,1.0
16333.3330078125,17013.888671875,1,4,0,27,1.0,7.0,8.0,5.0,11,40.0,0,40.0,1.0,1.0
20416.666015625,21712.962890625,1,4,0,29,1.0,7.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,4,1,29,1.0,7.0,8.0,2.0,11,30.0,1,30.0,4.0,1.0
43333.33203125,47777.77734375,1,4,1,35,1.0,7.0,7.0,2.0,11,35.0,0,35.0,1.0,1.0
24733.333984375,29866.666015625,1,4,0,29,1.0,7.0,36.0,5.0,11,50.0,0,50.0,1.0,1.0
,,1,1,0,44,1.0,6.0,124.0,2.0,11,72.0,0,72.0,6.0,0.0
,,1,1,1,18,1.0,6.0,96.0,2.0,11,48.0,0,48.0,6.0,0.0
,,1,1,1,44,1.0,6.0,124.0,2.0,11,60.0,1,60.0,4.0,1.0
,,1,1,0,49,1.0,4.0,4.0,1.0,11,30.0,1,30.0,4.0,0.0
2896.92309570312,2896.92309570312,1,1,1,49,1.0,4.0,3.0,2.0,11,65.0,0,65.0,1.0,1.0
3797.7041015625,4698.53857421875,1,1,1,30,1.0,6.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
26736.111328125,28964.12109375,1,4,0,44,1.0,7.0,72.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4688.81640625,1,1,0,44,1.0,3.0,10.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4698.53857421875,1,1,1,48,1.0,6.0,12.0,2.0,11,48.0,0,48.0,1.0,1.0
37333.33203125,38888.890625,1,4,0,34,1.0,7.0,8.0,5.0,11,50.0,0,50.0,2.0,1.0
,,1,4,0,57,1.0,6.0,120.0,1.0,11,84.0,1,84.0,4.0,0.0
,,1,1,1,54,3.0,3.0,36.0,1.0,11,60.0,1,60.0,4.0,0.0
4557.2451171875,4937.015625,1,2,0,55,1.0,6.0,216.0,4.0,11,40.0,0,40.0,1.0,1.0
3797.7041015625,4542.98291015625,1,2,1,30,1.0,6.0,11.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,1,37,1.0,5.0,24.0,2.0,11,72.0,1,72.0,4.0,1.0
,,1,2,1,61,3.0,5.0,360.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,2,0,39,3.0,5.0,24.0,1.0,11,40.0,1,40.0,4.0,0.0
3616.66674804688,5557.39501953125,1,2,1,36,1.0,5.0,6.0,5.0,11,60.0,0,60.0,1.0,1.0
3333.33325195312,4245.32373046875,1,2,0,32,1.0,6.0,24.0,5.0,11,56.0,0,56.0,1.0,1.0
6805.5556640625,6805.5556640625,1,2,0,31,1.0,6.0,1.0,3.0,11,24.0,0,24.0,1.0,0.0
,,1,2,0,53,1.0,4.0,48.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,2,1,54,1.0,5.0,96.0,4.0,11,56.0,1,56.0,4.0,1.0
14583.3330078125,14962.5,1,4,1,47,1.0,7.0,348.0,2.0,11,40.0,0,40.0,1.0,1.0
,,1,3,1,24,1.0,6.0,6.0,5.0,11,48.0,0,48.0,1.0,1.0
5250.0,5250.0,1,3,0,34,1.0,7.0,0.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,3,1,37,1.0,6.0,192.0,1.0,11,18.0,1,18.0,4.0,0.0
2000.0,2000.0,1,3,1,43,,6.0,6.0,2.0,11,35.0,0,35.0,1.0,0.0
,,1,4,0,31,1.0,7.0,18.0,5.0,11,40.0,1,40.0,4.0,1.0
1901.23461914062,1901.23461914062,1,1,0,56,3.0,4.0,0.0,1.0,11,27.0,0,27.0,3.0,0.0
,,1,1,0,72,1.0,5.0,120.0,1.0,11,8.0,1,8.0,4.0,0.0
3500.0,3500.0,1,1,1,45,3.0,4.0,84.0,2.0,11,60.0,0,60.0,1.0,0.0
,,1,4,1,27,1.0,7.0,12.0,4.0,11,40.0,1,50.0,4.0,1.0
,,1,2,1,26,,6.0,48.0,3.0,11,50.0,1,50.0,4.0,0.0
,,1,2,0,45,1.0,5.0,12.0,1.0,11,24.0,1,24.0,4.0,0.0
,,1,2,0,22,1.0,7.0,5.0,2.0,11,25.0,1,25.0,4.0,1.0
4242.42431640625,4433.92236328125,1,2,1,57,1.0,4.0,60.0,2.0,11,66.0,0,66.0,1.0,1.0
,,1,1,1,65,3.0,5.0,2.0,2.0,11,48.0,1,48.0,4.0,0.0
,,1,2,0,66,1.0,3.0,12.0,1.0,11,35.0,1,35.0,4.0,0.0
,,1,4,1,49,1.0,7.0,96.0,1.0,11,56.0,1,104.0,4.0,1.0
35000.0,23333.333984375,1,4,0,43,1.0,7.0,0.0,4.0,11,2.0,0,3.0,1.0,0.0
,,1,2,1,32,,7.0,9.0,1.0,11,54.0,1,54.0,4.0,0.0
4861.111328125,4861.111328125,1,2,1,37,,7.0,3.0,2.0,11,72.0,0,72.0,1.0,0.0
